ATC_CODE,ATC_Level_1,ATC_Level_2,ATC_Level_3,ATC_Level_4,ATC_Level_5
R01BA52,R,R01,R01B,R01BA,R01BA52
R01BA53,R,R01,R01B,R01BA,R01BA53
R01AA04,R,R01,R01A,R01AA,R01AA04
R02AD02,R,R02,R02A,R02AD,R02AD02
R02AD03,R,R02,R02A,R02AD,R02AD03
R02AX01,R,R02,R02A,R02AX,R02AX01
R02AX02,R,R02,R02A,R02AX,R02AX02
R03AC02,R,R03,R03A,R03AC,R03AC02
R03AC12,R,R03,R03A,R03AC,R03AC12
R03AC13,R,R03,R03A,R03AC,R03AC13
R03AC18,R,R03,R03A,R03AC,R03AC18
R03AK04,R,R03,R03A,R03AK,R03AK04
R03AK06,R,R03,R03A,R03AK,R03AK06
R03AK07,R,R03,R03A,R03AK,R03AK07
R03AK08,R,R03,R03A,R03AK,R03AK08
R03AK09,R,R03,R03A,R03AK,R03AK09
R03AK11,R,R03,R03A,R03AK,R03AK11
R03AK12,R,R03,R03A,R03AK,R03AK12
R03AK13,R,R03,R03A,R03AK,R03AK13
R03AL02,R,R03,R03A,R03AL,R03AL02
R03AL04,R,R03,R03A,R03AL,R03AL04
R03AL05,R,R03,R03A,R03AL,R03AL05
R03AL06,R,R03,R03A,R03AL,R03AL06
R03AL07,R,R03,R03A,R03AL,R03AL07
R03AL09,R,R03,R03A,R03AL,R03AL09
R03BA01,R,R03,R03B,R03BA,R03BA01
R03BA02,R,R03,R03B,R03BA,R03BA02
R03BA03,R,R03,R03B,R03BA,R03BA03
R03BA04,R,R03,R03B,R03BA,R03BA04
R03BA05,R,R03,R03B,R03BA,R03BA05
R03BA06,R,R03,R03B,R03BA,R03BA06
R03BA07,R,R03,R03B,R03BA,R03BA07
R03BA08,R,R03,R03B,R03BA,R03BA08
R03BB01,R,R03,R03B,R03BB,R03BB01
R03BB04,R,R03,R03B,R03BB,R03BB04
R03BB54,R,R03,R03B,R03BB,R03BB54
R03CC02,R,R03,R03C,R03CC,R03CC02
R03DA04,R,R03,R03D,R03DA,R03DA04
R03DA20,R,R03,R03D,R03DA,R03DA20
R03DA54,R,R03,R03D,R03DA,R03DA54
R03DA74,R,R03,R03D,R03DA,R03DA74
R03DB04,R,R03,R03D,R03DB,R03DB04
R03DC03,R,R03,R03D,R03DC,R03DC03
R03DC53,R,R03,R03D,R03DC,R03DC53
R03DX05,R,R03,R03D,R03DX,R03DX05
R03DX10,R,R03,R03D,R03DX,R03DX10
R05DA03,R,R05,R05D,R05DA,R05DA03
R05DA04,R,R05,R05D,R05DA,R05DA04
R05DA09,R,R05,R05D,R05DA,R05DA09
R06AB04,R,R06,R06A,R06AB,R06AB04
R06AD02,R,R06,R06A,R06AD,R06AD02
R06AD52,R,R06,R06A,R06AD,R06AD52
R06AE03,R,R06,R06A,R06AE,R06AE03
R06AE07,R,R06,R06A,R06AE,R06AE07
R06AE09,R,R06,R06A,R06AE,R06AE09
R06AE53,R,R06,R06A,R06AE,R06AE53
R06AX11,R,R06,R06A,R06AX,R06AX11
R06AX12,R,R06,R06A,R06AX,R06AX12
R06AX13,R,R06,R06A,R06AX,R06AX13
R06AX22,R,R06,R06A,R06AX,R06AX22
R06AX26,R,R06,R06A,R06AX,R06AX26
R06AX27,R,R06,R06A,R06AX,R06AX27
R06AX29,R,R06,R06A,R06AX,R06AX29
R06AA02,R,R06,R06A,R06AA,R06AA02
R06AA09,R,R06,R06A,R06AA,R06AA09
R06AA52,R,R06,R06A,R06AA,R06AA52
R06AA59,R,R06,R06A,R06AA,R06AA59
R07AX30,R,R07,R07A,R07AX,R07AX30
S01AD03,S,S01,S01A,S01AD,S01AD03
S01AE01,S,S01,S01A,S01AE,S01AE01
S01AE02,S,S01,S01A,S01AE,S01AE02
S01AE03,S,S01,S01A,S01AE,S01AE03
S01AE05,S,S01,S01A,S01AE,S01AE05
S01AE07,S,S01,S01A,S01AE,S01AE07
S01BA01,S,S01,S01B,S01BA,S01BA01
S01BA05,S,S01,S01B,S01BA,S01BA05
S01BA06,S,S01,S01B,S01BA,S01BA06
S01BA09,S,S01,S01B,S01BA,S01BA09
S01BB04,S,S01,S01B,S01BB,S01BB04
S01BC03,S,S01,S01B,S01BC,S01BC03
S01BC04,S,S01,S01B,S01BC,S01BC04
S01BC06,S,S01,S01B,S01BC,S01BC06
S01CA01,S,S01,S01C,S01CA,S01CA01
S01CA05,S,S01,S01C,S01CA,S01CA05
S01CA06,S,S01,S01C,S01CA,S01CA06
S01CA08,S,S01,S01C,S01CA,S01CA08
S01CB01,S,S01,S01C,S01CB,S01CB01
S01CB04,S,S01,S01C,S01CB,S01CB04
S01CC01,S,S01,S01C,S01CC,S01CC01
S01EA04,S,S01,S01E,S01EA,S01EA04
S01EB01,S,S01,S01E,S01EB,S01EB01
S01EB06,S,S01,S01E,S01EB,S01EB06
S01EB51,S,S01,S01E,S01EB,S01EB51
S01EC01,S,S01,S01E,S01EC,S01EC01
S01EC03,S,S01,S01E,S01EC,S01EC03
S01EC04,S,S01,S01E,S01EC,S01EC04
S01EC54,S,S01,S01E,S01EC,S01EC54
S01ED01,S,S01,S01E,S01ED,S01ED01
S01ED51,S,S01,S01E,S01ED,S01ED51
S01EE03,S,S01,S01E,S01EE,S01EE03
S01FA01,S,S01,S01F,S01FA,S01FA01
S01FA02,S,S01,S01F,S01FA,S01FA02
S01FB01,S,S01,S01F,S01FB,S01FB01
S01FB51,S,S01,S01F,S01FB,S01FB51
S01GA05,S,S01,S01G,S01GA,S01GA05
S01GA55,S,S01,S01G,S01GA,S01GA55
S01HA01,S,S01,S01H,S01HA,S01HA01
S01HA07,S,S01,S01H,S01HA,S01HA07
S01XA14,S,S01,S01X,S01XA,S01XA14
S01XA18,S,S01,S01X,S01XA,S01XA18
S01XA23,S,S01,S01X,S01XA,S01XA23
S01AA01,S,S01,S01A,S01AA,S01AA01
S01AA11,S,S01,S01A,S01AA,S01AA11
S01AA14,S,S01,S01A,S01AA,S01AA14
S01AA17,S,S01,S01A,S01AA,S01AA17
S01AA19,S,S01,S01A,S01AA,S01AA19
S01AA21,S,S01,S01A,S01AA,S01AA21
S01AA26,S,S01,S01A,S01AA,S01AA26
S01AA27,S,S01,S01A,S01AA,S01AA27
S02BA06,S,S02,S02B,S02BA,S02BA06
S02BA07,S,S02,S02B,S02BA,S02BA07
S02CA04,S,S02,S02C,S02CA,S02CA04
S02CA06,S,S02,S02C,S02CA,S02CA06
S02CA07,S,S02,S02C,S02CA,S02CA07
S02DA01,S,S02,S02D,S02DA,S02DA01
S02DA02,S,S02,S02D,S02DA,S02DA02
S02AA01,S,S02,S02A,S02AA,S02AA01
S02AA13,S,S02,S02A,S02AA,S02AA13
S02AA14,S,S02,S02A,S02AA,S02AA14
S02AA15,S,S02,S02A,S02AA,S02AA15
S02AA16,S,S02,S02A,S02AA,S02AA16
S03BA01,S,S03,S03B,S03BA,S03BA01
S03BA03,S,S03,S03B,S03BA,S03BA03
S03CA01,S,S03,S03C,S03CA,S03CA01
S03CA05,S,S03,S03C,S03CA,S03CA05
S03CA06,S,S03,S03C,S03CA,S03CA06
S03AA06,S,S03,S03A,S03AA,S03AA06
S03AA07,S,S03,S03A,S03AA,S03AA07
S03AA08,S,S03,S03A,S03AA,S03AA08
V03AB05,V,V03,V03A,V03AB,V03AB05
V03AB14,V,V03,V03A,V03AB,V03AB14
V03AB15,V,V03,V03A,V03AB,V03AB15
V03AC02,V,V03,V03A,V03AC,V03AC02
V03AE02,V,V03,V03A,V03AE,V03AE02
V03AF01,V,V03,V03A,V03AF,V03AF01
V04CA01,V,V04,V04C,V04CA,V04CA01
V08CA01,V,V08,V08C,V08CA,V08CA01
